age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
47.0,Entrepreneur,Married,Secondary,No,0.0,No,No,Cellular,5,Jun,1033.0,1,-1,0,New_customer,1
58.0,Entrepreneur,Married,Tertiary,No,853.0,No,No,Cellular,5,Jun,1033.0,2,-1,0,New_customer,1
37.0,Management,Single,Tertiary,No,240.0,No,No,Cellular,5,Jun,1033.0,1,-1,0,New_customer,1
46.0,Admin,Single,Secondary,No,849.0,Yes,No,Cellular,5,Jun,508.0,2,-1,0,New_customer,1
43.0,Blue-Collar,Single,Secondary,No,318.0,Yes,No,Cellular,5,Jun,736.0,2,-1,0,New_customer,1
27.0,Management,Single,Tertiary,No,703.0,Yes,No,Cellular,5,Jun,590.0,3,-1,0,New_customer,1
38.0,Services,Divorced,Secondary,No,61.0,No,No,Cellular,5,Jun,636.0,1,-1,0,New_customer,1
53.0,Housemaid,Married,Primary,No,104.0,No,Yes,Cellular,5,Jun,701.0,1,-1,0,New_customer,1
47.0,Blue-Collar,Married,Secondary,No,1996.0,No,No,Cellular,5,Jun,761.0,2,-1,0,New_customer,1
56.0,Housemaid,Divorced,Primary,Yes,1238.0,No,No,Cellular,5,Jun,1033.0,1,-1,0,New_customer,1
41.0,Housemaid,Married,Secondary,No,879.0,No,No,Cellular,5,Jun,1033.0,2,-1,0,New_customer,1
29.0,Self-Employed,Married,Secondary,No,425.0,Yes,No,Cellular,5,Jun,562.0,6,-1,0,New_customer,1
50.0,Technician,Married,Secondary,No,416.0,Yes,No,Cellular,5,Jun,494.0,5,-1,0,New_customer,1
45.0,Blue-Collar,Divorced,Primary,No,844.0,No,No,Cellular,5,Jun,1018.0,3,-1,0,New_customer,1
35.0,Blue-Collar,Married,Secondary,No,860.0,Yes,No,Cellular,5,Jun,884.0,4,-1,0,New_customer,1
26.0,Technician,Single,Secondary,No,639.0,Yes,No,Cellular,6,Jun,709.0,5,-1,0,New_customer,1
26.0,Admin,Married,Secondary,No,710.0,Yes,Yes,Cellular,6,Jun,1033.0,2,-1,0,New_customer,1
37.0,Blue-Collar,Married,Secondary,No,1508.0,No,Yes,Cellular,6,Jun,381.0,2,-1,0,New_customer,1
30.0,Admin,Single,Secondary,No,223.0,Yes,No,Cellular,6,Jun,862.0,6,-1,0,New_customer,1
38.0,Management,Single,Tertiary,No,619.0,Yes,No,Cellular,6,Jun,460.0,4,-1,0,New_customer,1
37.0,Services,Divorced,Secondary,No,319.0,Yes,No,Cellular,6,Jun,467.0,3,-1,0,New_customer,1
53.0,Technician,Married,Secondary,No,480.0,No,No,Cellular,6,Jun,648.0,2,-1,0,New_customer,1
29.0,Blue-Collar,Single,Primary,No,213.0,Yes,No,Cellular,6,Jun,1033.0,3,-1,0,New_customer,1
35.0,Management,Single,Tertiary,No,68.0,No,No,Cellular,6,Jun,1033.0,1,-1,0,New_customer,1
28.0,Blue-Collar,Married,Secondary,No,2788.0,Yes,No,Cellular,6,Jun,369.0,2,-1,0,New_customer,1
55.0,Blue-Collar,Married,Secondary,No,4087.0,No,No,Cellular,6,Jun,685.0,3,-1,0,New_customer,1
49.0,Management,Divorced,Secondary,No,-46.0,Yes,No,Cellular,9,Jun,1033.0,6,-1,0,New_customer,1
50.0,Services,Married,Secondary,No,1595.0,No,No,Cellular,9,Jun,882.0,1,-1,0,New_customer,1
43.0,Management,Single,Tertiary,No,1046.0,No,No,Cellular,9,Jun,901.0,1,-1,0,New_customer,1
58.0,Self-Employed,Divorced,Tertiary,No,1382.0,No,No,Cellular,9,Jun,700.0,1,-1,0,New_customer,1
38.0,Technician,Married,Primary,No,217.0,Yes,No,Cellular,9,Jun,491.0,6,-1,0,New_customer,1
48.0,Blue-Collar,Divorced,Primary,No,183.0,No,No,Cellular,9,Jun,940.0,1,-1,0,New_customer,1
59.0,Management,Married,Secondary,No,1321.0,No,No,Cellular,9,Jun,1033.0,3,-1,0,New_customer,1
58.0,Blue-Collar,Married,Secondary,No,25.0,No,No,Cellular,9,Jun,486.0,3,-1,0,New_customer,1
36.0,Self-Employed,Single,Tertiary,No,4087.0,No,No,Cellular,9,Jun,1033.0,3,-1,0,New_customer,1
42.0,Entrepreneur,Married,Tertiary,No,4087.0,No,No,Cellular,11,Jun,878.0,3,-1,0,New_customer,1
41.0,Admin,Single,Secondary,No,812.0,No,Yes,Cellular,11,Jun,583.0,4,-1,0,New_customer,1
42.0,Admin,Married,Secondary,No,105.0,No,No,Cellular,11,Jun,1033.0,4,-1,0,New_customer,1
39.0,Management,Married,Tertiary,No,-190.0,No,Yes,Cellular,11,Jun,893.0,6,-1,0,New_customer,1
57.0,Housemaid,Married,Primary,No,625.0,No,Yes,Cellular,11,Jun,867.0,1,-1,0,New_customer,1
52.0,Retired,Married,Secondary,No,293.0,No,No,Cellular,11,Jun,706.0,1,-1,0,New_customer,1
59.0,Retired,Married,Secondary,No,1033.0,No,No,Cellular,11,Jun,1033.0,1,-1,0,New_customer,1
56.0,Blue-Collar,Married,Secondary,No,1210.0,No,No,Cellular,11,Jun,935.0,1,-1,0,New_customer,1
49.0,Management,Married,Tertiary,No,64.0,No,No,Cellular,11,Jun,586.0,1,-1,0,New_customer,1
35.0,Blue-Collar,Divorced,Secondary,No,164.0,No,No,Cellular,11,Jun,967.0,2,-1,0,New_customer,1
36.0,Unemployed,Married,Secondary,No,1766.0,No,No,Cellular,11,Jun,595.0,2,-1,0,New_customer,1
40.0,Admin,Single,Tertiary,No,1248.0,No,No,Cellular,11,Jun,1033.0,2,-1,0,New_customer,1
55.0,Blue-Collar,Married,Secondary,No,0.0,No,No,Cellular,12,Jun,614.0,2,-1,0,New_customer,1
58.0,Admin,Married,Secondary,No,826.0,No,No,Cellular,12,Jun,885.0,1,-1,0,New_customer,1
39.0,Self-Employed,Married,Tertiary,No,2630.0,No,No,Cellular,12,Jun,651.0,5,-1,0,New_customer,1
47.0,Housemaid,Single,Tertiary,No,3727.0,No,No,Cellular,12,Jun,993.0,6,-1,0,New_customer,1
40.0,Management,Married,Secondary,No,406.0,Yes,No,Cellular,12,Jun,577.0,2,-1,0,New_customer,1
35.0,Blue-Collar,Married,Tertiary,No,2999.0,No,No,Cellular,12,Jun,1033.0,6,-1,0,New_customer,1
48.0,Blue-Collar,Married,Secondary,No,1000.0,Yes,No,Cellular,12,Jun,1033.0,2,-1,0,New_customer,1
48.0,Management,Divorced,Tertiary,No,503.0,No,Yes,Cellular,12,Jun,1033.0,6,-1,0,New_customer,1
24.0,Blue-Collar,Single,Secondary,Yes,-203.0,Yes,No,Cellular,12,Jun,465.0,3,-1,0,New_customer,1
49.0,Blue-Collar,Married,Primary,No,361.0,Yes,No,Cellular,16,Jun,513.0,2,-1,0,New_customer,1
36.0,Blue-Collar,Married,Secondary,No,274.0,Yes,No,Cellular,16,Jun,686.0,6,-1,0,New_customer,1
52.0,Retired,Divorced,Tertiary,No,3687.0,Yes,Yes,Cellular,16,Jun,741.0,4,-1,0,New_customer,1
42.0,Entrepreneur,Single,Secondary,No,323.0,No,No,Cellular,16,Jun,617.0,1,-1,0,New_customer,1
36.0,Services,Married,Secondary,No,981.0,No,No,Cellular,16,Jun,1033.0,1,-1,0,New_customer,1
36.0,Blue-Collar,Divorced,Secondary,No,638.0,Yes,No,Cellular,16,Jun,1033.0,2,-1,0,New_customer,1
48.0,Unemployed,Single,Tertiary,No,3229.0,No,No,Cellular,16,Jun,1033.0,1,-1,0,New_customer,1
51.0,Management,Single,Secondary,No,1610.0,Yes,No,Cellular,16,Jun,1033.0,3,-1,0,New_customer,1
51.0,Blue-Collar,Married,Secondary,No,33.0,No,Yes,Cellular,16,Jun,721.0,3,-1,0,New_customer,1
46.0,Technician,Married,Secondary,No,536.0,Yes,No,Cellular,16,Jun,750.0,2,-1,0,New_customer,1
37.0,Management,Married,Tertiary,No,0.0,No,No,Cellular,16,Jun,637.0,6,-1,0,New_customer,1
36.0,Entrepreneur,Married,Tertiary,No,3057.0,No,No,Cellular,16,Jun,1033.0,4,-1,0,New_customer,1
47.0,Management,Married,Secondary,No,2892.0,No,No,Cellular,17,Jun,556.0,1,-1,0,New_customer,1
40.0,Technician,Divorced,Tertiary,No,0.0,No,No,Cellular,17,Jun,522.0,1,-1,0,New_customer,1
38.0,Student,Single,Tertiary,No,3316.0,No,No,Cellular,17,Jun,1033.0,3,-1,0,New_customer,1
40.0,Management,Married,Secondary,No,106.0,No,No,Cellular,17,Jun,676.0,2,-1,0,New_customer,1
39.0,Blue-Collar,Married,Primary,No,2303.0,Yes,No,Cellular,17,Jun,775.0,3,-1,0,New_customer,1
60.0,Management,Married,Tertiary,No,3301.0,No,No,Cellular,17,Jun,1033.0,3,-1,0,New_customer,1
39.0,Self-Employed,Single,Tertiary,No,426.0,No,No,Cellular,18,Jun,1029.0,1,-1,0,New_customer,1
51.0,Services,Divorced,Secondary,No,9.0,No,No,Cellular,18,Jun,371.0,2,-1,0,New_customer,1
27.0,Admin,Married,Secondary,No,-97.0,Yes,No,Cellular,18,Jun,1033.0,2,-1,0,New_customer,1
41.0,Management,Single,Tertiary,No,4087.0,No,No,Cellular,18,Jun,1033.0,1,-1,0,New_customer,1
42.0,Blue-Collar,Single,Primary,No,4087.0,No,No,Cellular,18,Jun,973.0,1,-1,0,New_customer,1
41.0,Entrepreneur,Married,Secondary,No,707.0,No,No,Cellular,18,Jun,707.0,1,-1,0,New_customer,1
33.0,Technician,Married,Secondary,No,4.0,Yes,Yes,Cellular,18,Jun,625.0,2,-1,0,New_customer,1
46.0,Admin,Married,Secondary,No,126.0,No,No,Cellular,18,Jun,1033.0,1,-1,0,New_customer,1
31.0,Blue-Collar,Married,Secondary,No,671.0,Yes,No,Cellular,18,Jun,704.0,4,-1,0,New_customer,1
41.0,Blue-Collar,Married,Primary,No,219.0,No,Yes,Cellular,18,Jun,1033.0,3,-1,0,New_customer,1
41.0,Blue-Collar,Divorced,Secondary,No,3622.0,No,No,Cellular,19,Jun,1033.0,4,-1,0,New_customer,1
55.0,Retired,Divorced,Secondary,No,1580.0,No,Yes,Cellular,19,Jun,1007.0,1,-1,0,New_customer,1
53.0,Technician,Married,Secondary,No,1319.0,No,No,Cellular,19,Jun,1033.0,3,-1,0,New_customer,1
55.0,Housemaid,Married,Primary,No,2152.0,No,No,Cellular,19,Jun,922.0,2,-1,0,New_customer,1
39.0,Services,Married,Secondary,No,2843.0,Yes,No,Cellular,19,Jun,585.0,1,-1,0,New_customer,1
40.0,Entrepreneur,Married,Tertiary,Yes,0.0,No,No,Cellular,19,Jun,952.0,4,-1,0,New_customer,1
59.0,Retired,Married,Primary,No,1115.0,No,No,Cellular,19,Jun,834.0,1,-1,0,New_customer,1
42.0,Blue-Collar,Single,Secondary,No,625.0,No,No,Cellular,19,Jun,651.0,3,-1,0,New_customer,1
41.0,Blue-Collar,Married,Primary,No,246.0,No,No,Cellular,19,Jun,683.0,3,-1,0,New_customer,1
27.0,Blue-Collar,Married,Secondary,No,61.0,Yes,No,Cellular,19,Jun,1012.0,1,-1,0,New_customer,1
25.0,Blue-Collar,Single,Secondary,No,-191.0,Yes,No,Cellular,19,Jun,958.0,6,-1,0,New_customer,1
43.0,Unemployed,Married,Primary,No,519.0,No,No,Cellular,20,Jun,973.0,2,-1,0,New_customer,1
44.0,Services,Married,Secondary,No,522.0,No,Yes,Cellular,20,Jun,911.0,1,-1,0,New_customer,1
26.0,Blue-Collar,Single,Secondary,No,-46.0,Yes,No,Cellular,20,Jun,382.0,6,-1,0,New_customer,1
52.0,Retired,Married,Tertiary,No,2269.0,No,No,Cellular,20,Jun,1033.0,1,-1,0,New_customer,1
54.0,Services,Married,Secondary,No,386.0,No,Yes,Cellular,20,Jun,838.0,1,-1,0,New_customer,1
56.0,Management,Married,Tertiary,No,0.0,No,Yes,Cellular,20,Jun,422.0,1,-1,0,New_customer,1
57.0,Management,Married,Tertiary,No,4087.0,No,Yes,Cellular,20,Jun,1033.0,2,-1,0,New_customer,1
29.0,Blue-Collar,Single,Secondary,No,908.0,Yes,No,Cellular,20,Jun,1033.0,1,-1,0,New_customer,1
47.0,Technician,Married,Tertiary,No,1694.0,No,Yes,Cellular,20,Jun,560.0,3,-1,0,New_customer,1
57.0,Management,Married,Tertiary,No,-92.0,Yes,Yes,Cellular,20,Jun,1033.0,1,-1,0,New_customer,1
40.0,Blue-Collar,Married,Secondary,No,188.0,Yes,Yes,Cellular,20,Jun,570.0,2,-1,0,New_customer,1
46.0,Services,Divorced,Secondary,No,0.0,No,No,Cellular,20,Jun,1023.0,3,-1,0,New_customer,1
43.0,Blue-Collar,Single,Secondary,No,740.0,Yes,No,Cellular,20,Jun,585.0,2,-1,0,New_customer,1
45.0,Management,Married,Tertiary,No,655.0,No,No,Cellular,20,Jun,693.0,3,-1,0,New_customer,1
24.0,Management,Married,Secondary,No,867.0,Yes,No,Cellular,20,Jun,546.0,6,-1,0,New_customer,1
40.0,Blue-Collar,Married,Secondary,No,1009.0,Yes,Yes,Cellular,20,Jun,1033.0,5,-1,0,New_customer,1
38.0,Services,Divorced,Secondary,No,4087.0,No,No,Cellular,20,Jun,1033.0,2,-1,0,New_customer,1
36.0,Unemployed,Married,Tertiary,No,4087.0,No,No,Cellular,20,Jun,988.0,4,-1,0,New_customer,1
27.0,Blue-Collar,Single,Secondary,Yes,-27.0,No,No,Cellular,23,Jun,498.0,2,-1,0,New_customer,1
26.0,Admin,Single,Primary,No,-122.0,Yes,No,Cellular,23,Jun,670.0,3,-1,0,New_customer,1
43.0,Management,Married,Tertiary,No,149.0,Yes,No,Cellular,23,Jun,662.0,2,-1,0,New_customer,1
25.0,Blue-Collar,Single,Primary,No,52.0,Yes,No,Cellular,24,Jun,528.0,2,-1,0,New_customer,1
27.0,Blue-Collar,Married,Tertiary,No,335.0,Yes,No,Cellular,26,Jun,519.0,3,-1,0,New_customer,1
30.0,Technician,Married,Tertiary,No,526.0,Yes,Yes,Cellular,26,Jun,677.0,3,-1,0,New_customer,1
28.0,Admin,Single,Secondary,No,-7.0,No,Yes,Cellular,26,Jun,1033.0,2,-1,0,New_customer,1
27.0,Blue-Collar,Married,Primary,No,-413.0,No,Yes,Cellular,27,Jun,422.0,6,-1,0,New_customer,1
32.0,Admin,Divorced,Secondary,No,-241.0,No,Yes,Cellular,27,Jun,856.0,2,-1,0,New_customer,1
41.0,Blue-Collar,Single,Secondary,No,75.0,Yes,No,Cellular,1,Jul,479.0,6,-1,0,New_customer,1
37.0,Technician,Single,Tertiary,No,0.0,No,No,Cellular,1,Jul,1033.0,2,-1,0,New_customer,1
27.0,Technician,Single,Secondary,No,158.0,No,No,Cellular,1,Jul,650.0,2,-1,0,New_customer,1
29.0,Services,Single,Secondary,No,84.0,No,Yes,Cellular,3,Jul,587.0,3,-1,0,New_customer,1
33.0,Services,Married,Secondary,No,114.0,No,Yes,Cellular,3,Jul,676.0,1,-1,0,New_customer,1
36.0,Technician,Married,Primary,No,0.0,No,No,Cellular,4,Jul,584.0,1,-1,0,New_customer,1
28.0,Blue-Collar,Single,Secondary,No,-127.0,Yes,No,Cellular,4,Jul,1033.0,3,-1,0,New_customer,1
55.0,Blue-Collar,Married,Secondary,No,49.0,Yes,No,Cellular,7,Jul,494.0,4,-1,0,New_customer,1
51.0,Technician,Married,Secondary,No,216.0,No,No,Cellular,7,Jul,615.0,2,-1,0,New_customer,1
39.0,Technician,Single,Secondary,No,506.0,Yes,No,Cellular,7,Jul,718.0,2,-1,0,New_customer,1
42.0,Blue-Collar,Divorced,Primary,No,213.0,Yes,No,Cellular,7,Jul,434.0,3,-1,0,New_customer,1
33.0,Services,Single,Secondary,No,170.0,No,No,Cellular,7,Jul,782.0,1,-1,0,New_customer,1
36.0,Entrepreneur,Divorced,Tertiary,No,776.0,No,Yes,Cellular,7,Jul,722.0,3,-1,0,New_customer,1
45.0,Technician,Married,Secondary,No,879.0,No,No,Cellular,7,Jul,621.0,2,-1,0,New_customer,1
37.0,Self-Employed,Married,Secondary,No,1633.0,No,No,Cellular,7,Jul,629.0,2,-1,0,New_customer,1
46.0,Unemployed,Married,Secondary,No,926.0,No,No,Cellular,7,Jul,385.0,5,-1,0,New_customer,1
32.0,Self-Employed,Single,Tertiary,No,2559.0,No,No,Cellular,7,Jul,889.0,1,-1,0,New_customer,1
28.0,Technician,Single,Secondary,No,909.0,No,Yes,Cellular,7,Jul,532.0,1,-1,0,New_customer,1
45.0,Admin,Divorced,Secondary,No,-176.0,No,Yes,Cellular,7,Jul,574.0,1,-1,0,New_customer,1
41.0,Blue-Collar,Single,Secondary,Yes,1085.0,Yes,Yes,Cellular,7,Jul,599.0,1,-1,0,New_customer,1
59.0,Blue-Collar,Divorced,Primary,No,1265.0,No,Yes,Cellular,7,Jul,849.0,1,-1,0,New_customer,1
47.0,Technician,Single,Secondary,No,-239.0,Yes,Yes,Cellular,7,Jul,973.0,3,-1,0,New_customer,1
31.0,Blue-Collar,Single,Secondary,No,726.0,No,No,Cellular,7,Jul,719.0,2,-1,0,New_customer,1
31.0,Management,Single,Tertiary,No,296.0,No,Yes,Cellular,8,Jul,509.0,4,-1,0,New_customer,1
33.0,Entrepreneur,Married,Secondary,No,-627.0,Yes,Yes,Cellular,8,Jul,740.0,1,-1,0,New_customer,1
52.0,Entrepreneur,Married,Tertiary,Yes,-468.0,No,No,Cellular,8,Jul,534.0,1,-1,0,New_customer,1
26.0,Self-Employed,Single,Secondary,No,551.0,No,No,Cellular,8,Jul,531.0,1,-1,0,New_customer,1
25.0,Technician,Single,Secondary,No,0.0,No,Yes,Cellular,8,Jul,634.0,1,-1,0,New_customer,1
25.0,Blue-Collar,Married,Secondary,No,101.0,No,Yes,Cellular,8,Jul,460.0,3,-1,0,New_customer,1
28.0,Blue-Collar,Single,Secondary,No,517.0,No,Yes,Cellular,8,Jul,681.0,1,-1,0,New_customer,1
33.0,Entrepreneur,Divorced,Tertiary,No,37.0,No,Yes,Cellular,8,Jul,1033.0,1,-1,0,New_customer,1
45.0,Management,Divorced,Tertiary,No,854.0,No,Yes,Cellular,8,Jul,730.0,1,-1,0,New_customer,1
36.0,Services,Married,Secondary,No,30.0,No,Yes,Cellular,8,Jul,716.0,5,-1,0,New_customer,1
26.0,Blue-Collar,Single,Secondary,Yes,81.0,No,Yes,Cellular,8,Jul,803.0,2,-1,0,New_customer,1
38.0,Technician,Married,Secondary,No,0.0,No,No,Cellular,8,Jul,635.0,1,-1,0,New_customer,1
56.0,Blue-Collar,Single,Secondary,No,663.0,No,Yes,Cellular,8,Jul,819.0,3,-1,0,New_customer,1
26.0,Admin,Single,Secondary,No,102.0,No,Yes,Cellular,8,Jul,658.0,2,-1,0,New_customer,1
26.0,Technician,Married,Secondary,No,370.0,No,Yes,Cellular,8,Jul,1033.0,4,-1,0,New_customer,1
25.0,Blue-Collar,Single,Secondary,No,189.0,No,Yes,Cellular,8,Jul,687.0,2,-1,0,New_customer,1
26.0,Unemployed,Single,Secondary,No,111.0,No,No,Cellular,9,Jul,537.0,1,-1,0,New_customer,1
40.0,Blue-Collar,Married,Primary,No,665.0,Yes,No,Cellular,9,Jul,781.0,1,-1,0,New_customer,1
37.0,Admin,Married,Primary,No,214.0,Yes,No,Cellular,9,Jul,645.0,1,-1,0,New_customer,1
43.0,Blue-Collar,Single,Primary,No,0.0,No,No,Cellular,9,Jul,1033.0,1,-1,0,New_customer,1
41.0,Services,Divorced,Tertiary,No,1583.0,Yes,No,Cellular,9,Jul,662.0,1,-1,0,New_customer,1
49.0,Blue-Collar,Married,Secondary,No,0.0,No,Yes,Cellular,9,Jul,625.0,1,-1,0,New_customer,1
29.0,Admin,Divorced,Tertiary,Yes,0.0,No,Yes,Cellular,9,Jul,426.0,3,-1,0,New_customer,1
39.0,Services,Divorced,Secondary,No,687.0,Yes,No,Cellular,9,Jul,869.0,1,-1,0,New_customer,1
38.0,Management,Married,Tertiary,Yes,327.0,Yes,Yes,Cellular,9,Jul,556.0,5,-1,0,New_customer,1
26.0,Technician,Married,Secondary,No,-119.0,No,Yes,Cellular,9,Jul,359.0,5,-1,0,New_customer,1
32.0,Management,Married,Tertiary,No,794.0,Yes,Yes,Cellular,9,Jul,1014.0,1,-1,0,New_customer,1
33.0,Blue-Collar,Married,Primary,No,-191.0,Yes,Yes,Cellular,9,Jul,1033.0,4,-1,0,New_customer,1
31.0,Management,Single,Tertiary,No,409.0,No,Yes,Cellular,9,Jul,564.0,5,-1,0,New_customer,1
49.0,Blue-Collar,Married,Primary,No,3.0,No,Yes,Cellular,9,Jul,1033.0,6,-1,0,New_customer,1
27.0,Unemployed,Single,Primary,No,9.0,No,Yes,Cellular,9,Jul,919.0,2,-1,0,New_customer,1
30.0,Blue-Collar,Single,Secondary,No,155.0,Yes,Yes,Cellular,9,Jul,1033.0,3,-1,0,New_customer,1
35.0,Blue-Collar,Married,Secondary,No,1330.0,No,No,Cellular,10,Jul,901.0,1,-1,0,New_customer,1
26.0,Blue-Collar,Single,Secondary,No,-29.0,Yes,No,Cellular,10,Jul,998.0,4,-1,0,New_customer,1
45.0,Entrepreneur,Married,Secondary,No,3133.0,Yes,Yes,Cellular,10,Jul,804.0,1,-1,0,New_customer,1
34.0,Admin,Married,Secondary,No,-33.0,Yes,Yes,Cellular,10,Jul,961.0,1,-1,0,New_customer,1
28.0,Admin,Single,Secondary,No,-170.0,No,Yes,Cellular,10,Jul,720.0,2,-1,0,New_customer,1
25.0,Blue-Collar,Single,Secondary,No,1243.0,No,Yes,Cellular,10,Jul,1033.0,6,-1,0,New_customer,1
30.0,Blue-Collar,Single,Secondary,No,1598.0,Yes,No,Cellular,10,Jul,634.0,1,-1,0,New_customer,1
30.0,Services,Married,Secondary,No,5.0,No,Yes,Cellular,10,Jul,829.0,5,-1,0,New_customer,1
47.0,Services,Married,Secondary,No,367.0,Yes,No,Cellular,10,Jul,476.0,4,-1,0,New_customer,1
57.0,Admin,Divorced,Secondary,No,658.0,No,No,Cellular,10,Jul,724.0,1,-1,0,New_customer,1
38.0,Management,Married,Tertiary,No,1722.0,Yes,No,Cellular,10,Jul,500.0,1,-1,0,New_customer,1
54.0,Technician,Married,Secondary,No,-315.0,No,Yes,Cellular,10,Jul,1033.0,1,-1,0,New_customer,1
25.0,Blue-Collar,Single,Primary,No,2483.0,No,No,Cellular,10,Jul,1033.0,3,-1,0,New_customer,1
30.0,Blue-Collar,Married,Secondary,No,0.0,Yes,Yes,Cellular,10,Jul,1033.0,1,-1,0,New_customer,1
26.0,Management,Single,Tertiary,No,45.0,No,No,Cellular,10,Jul,1033.0,3,-1,0,New_customer,1
31.0,Student,Married,Primary,No,46.0,Yes,No,Cellular,10,Jul,487.0,1,-1,0,New_customer,1
29.0,Blue-Collar,Single,Secondary,No,482.0,No,Yes,Cellular,10,Jul,1033.0,3,-1,0,New_customer,1
49.0,Blue-Collar,Married,Secondary,No,3728.0,Yes,No,Cellular,11,Jul,1033.0,2,-1,0,New_customer,1
60.0,Retired,Divorced,Secondary,No,1099.0,No,No,Cellular,11,Jul,764.0,2,-1,0,New_customer,1
60.0,Management,Married,Tertiary,No,2222.0,Yes,No,Cellular,11,Jul,1033.0,2,-1,0,New_customer,1
29.0,Management,Single,Tertiary,No,983.0,Yes,No,Cellular,11,Jul,963.0,2,-1,0,New_customer,1
55.0,Management,Divorced,Secondary,No,204.0,Yes,No,Cellular,11,Jul,1033.0,2,-1,0,New_customer,1
44.0,Admin,Married,Secondary,No,1074.0,Yes,No,Cellular,11,Jul,911.0,2,-1,0,New_customer,1
47.0,Technician,Married,Secondary,No,3466.0,Yes,No,Cellular,11,Jul,853.0,2,-1,0,New_customer,1
35.0,Admin,Married,Secondary,No,-203.0,Yes,No,Cellular,11,Jul,1033.0,2,-1,0,New_customer,1
35.0,Entrepreneur,Married,Secondary,No,2436.0,No,Yes,Cellular,14,Jul,1033.0,3,-1,0,New_customer,1
38.0,Technician,Married,Secondary,No,976.0,Yes,No,Cellular,14,Jul,766.0,3,-1,0,New_customer,1
34.0,Entrepreneur,Married,Tertiary,No,146.0,Yes,No,Cellular,14,Jul,788.0,2,-1,0,New_customer,1
50.0,Technician,Married,Secondary,No,156.0,No,Yes,Cellular,14,Jul,1033.0,3,-1,0,New_customer,1
43.0,Admin,Married,Tertiary,No,189.0,Yes,No,Cellular,14,Jul,1033.0,4,-1,0,New_customer,1
44.0,Admin,Divorced,Secondary,No,163.0,Yes,No,Cellular,14,Jul,1033.0,2,-1,0,New_customer,1
51.0,Services,Divorced,Secondary,No,242.0,No,Yes,Cellular,14,Jul,1033.0,4,-1,0,New_customer,1
31.0,Technician,Married,Secondary,No,1173.0,Yes,No,Cellular,14,Jul,444.0,3,-1,0,New_customer,1
39.0,Technician,Married,Tertiary,No,0.0,Yes,No,Cellular,14,Jul,894.0,6,-1,0,New_customer,1
59.0,Management,Married,Tertiary,No,296.0,No,Yes,Cellular,15,Jul,805.0,3,-1,0,New_customer,1
25.0,Services,Single,Secondary,No,333.0,No,Yes,Cellular,15,Jul,1033.0,2,-1,0,New_customer,1
58.0,Management,Married,Tertiary,No,3864.0,Yes,No,Cellular,15,Jul,815.0,4,-1,0,New_customer,1
30.0,Entrepreneur,Married,Primary,No,2686.0,Yes,No,Cellular,15,Jul,808.0,3,-1,0,New_customer,1
34.0,Blue-Collar,Single,Primary,No,-109.0,Yes,No,Cellular,15,Jul,860.0,4,-1,0,New_customer,1
51.0,Services,Divorced,Secondary,No,65.0,No,Yes,Cellular,15,Jul,881.0,1,-1,0,New_customer,1
60.0,Retired,Married,Secondary,No,597.0,No,No,Cellular,15,Jul,981.0,1,-1,0,New_customer,1
51.0,Entrepreneur,Married,Secondary,No,-799.0,No,Yes,Cellular,15,Jul,1001.0,3,-1,0,New_customer,1
37.0,Management,Divorced,Tertiary,No,1775.0,No,No,Cellular,15,Jul,514.0,5,-1,0,New_customer,1
30.0,Blue-Collar,Single,Primary,No,0.0,No,No,Cellular,15,Jul,716.0,3,-1,0,New_customer,1
46.0,Entrepreneur,Divorced,Secondary,No,-563.0,No,Yes,Cellular,15,Jul,769.0,4,-1,0,New_customer,1
29.0,Student,Single,Tertiary,No,5.0,No,No,Cellular,15,Jul,889.0,5,-1,0,New_customer,1
27.0,Entrepreneur,Married,Tertiary,No,139.0,No,No,Cellular,15,Jul,448.0,5,-1,0,New_customer,1
28.0,Management,Single,Tertiary,No,0.0,Yes,No,Cellular,16,Jul,767.0,5,-1,0,New_customer,1
34.0,Blue-Collar,Single,Secondary,No,855.0,Yes,No,Cellular,16,Jul,578.0,1,-1,0,New_customer,1
29.0,Blue-Collar,Single,Secondary,No,694.0,Yes,Yes,Cellular,16,Jul,1033.0,4,-1,0,New_customer,1
27.0,Management,Single,Tertiary,No,151.0,Yes,No,Cellular,16,Jul,496.0,1,-1,0,New_customer,1
26.0,Technician,Single,Secondary,No,354.0,No,No,Cellular,16,Jul,586.0,1,-1,0,New_customer,1
36.0,Management,Married,Tertiary,No,673.0,Yes,No,Cellular,16,Jul,689.0,1,-1,0,New_customer,1
44.0,Blue-Collar,Married,Primary,No,1265.0,Yes,No,Cellular,16,Jul,555.0,1,-1,0,New_customer,1
39.0,Blue-Collar,Married,Tertiary,No,597.0,No,No,Cellular,16,Jul,686.0,6,-1,0,New_customer,1
30.0,Technician,Married,Secondary,No,-393.0,Yes,Yes,Cellular,16,Jul,435.0,1,-1,0,New_customer,1
31.0,Unemployed,Divorced,Tertiary,No,256.0,Yes,No,Cellular,16,Jul,873.0,2,-1,0,New_customer,1
56.0,Blue-Collar,Married,Primary,No,0.0,Yes,No,Cellular,16,Jul,1033.0,1,-1,0,New_customer,1
29.0,Blue-Collar,Married,Secondary,No,2870.0,Yes,No,Cellular,16,Jul,988.0,1,-1,0,New_customer,1
